index,instansi,sinonim,pred,prob
15330,"Bukan instansi BUMN, Kementerian, Pemerintah",individual,0,0.6669323444366455
15333,pemerintah kabupaten barito kuala,dosen universitas syiah kuala tim periset yang menyampaikan pemberian paket dari lppm unsyiah,0,0.9181004166603088
15716,pemkab lingga,pt lingga suci,1,0.7583959102630615
15718,bin,bin,1,0.9795803427696228
15724,kementerian dalam negeri,smk negeri 1 sedan,0,0.9894199371337892
15727,"Bukan instansi BUMN, Kementerian, Pemerintah",tamu undangan syukuran pernikahan,0,0.7146098017692566
15768,bank mandiri cabang samarinda,kepala cabang mandiri kcketapang,1,0.8975436687469482
15774,pt pengembangan armada niaga nasional,cimb niaga,0,0.9781697988510132
15781,bank bni cabang maros,bank bukopin cabang maros,1,0.9913311004638672
15884,pt bgr,pt kis kantin insan sejahtera,1,0.8557197451591492
16625,geo dipa energi,pt geo dipa energi,1,0.9989570379257202
16841,pt bri cabang bojonegoro dan pt bri cabang nganjuk,pt beritakota media siber beritakotaid,1,0.9907107949256896
17025,pt energi management indonesia persero,sucor asset management,0,0.9836134910583496
17840,pemerintah kota surabaya,pemerintah kota surabaya,1,0.9989632368087769
17912,pemkab malang,wakil bupati malang,1,0.9324836730957032
17916,"Bukan instansi BUMN, Kementerian, Pemerintah",rans,1,0.6071640253067017
17917,indonesia tourism development coporation itdc,business development manager,1,0.8801143169403076
17919,"Bukan instansi BUMN, Kementerian, Pemerintah",cv arya putra,0,0.8555395603179932
17923,pemprov sulawesi tenggara,bpd sulawesi tenggara,1,0.9970111846923828
17951,kemen bumn,pegawai bumn,1,0.946224570274353
17990,bank mandiri cabang gunungsari,bank bjb bandar lampung,1,0.9837014079093932
18042,pt bgr,pt golden palem,1,0.9248210787773132
18499,cfo pt pertamina,cfo pt pertamina,1,0.9988691210746764
18791,pt perusahaan listrik negara,kontraktor listrik tidak diketahui nama perusahaannya,1,0.8175768852233887
18794,"Bukan instansi BUMN, Kementerian, Pemerintah",emados shawarma tempat makan,0,0.6841540932655334
18795,"Bukan instansi BUMN, Kementerian, Pemerintah",instansi pemberi tidak diketahui,0,0.7971035242080688
18796,"Bukan instansi BUMN, Kementerian, Pemerintah",rekanan notaris,0,0.8932757377624512
19090,pt danareksa persero,pt danareksa persero,1,0.9987671375274658
19563,pt twc,pt kustodian sentral efek indonesia ksei,1,0.9910902976989746
19912,pt bgr,pt energizer indonesia,1,0.9115781188011168
468,perum jasa tirta ii,peserta pelatihan pkn ii angk v,1,0.9083728790283204
471,"Bukan instansi BUMN, Kementerian, Pemerintah",cv anugrah pratama,0,0.9485878348350524
1299,pemerintah kabupaten bandung,pemerintah kabupaten bandung,1,0.9990542531013488
1683,kementerian desa pdtt,kepala desa,0,0.99616676568985
1738,pemerintah kabupaten konawe utara,bank bahteramas konawe,0,0.9989054203033448
1796,kementerian perhubungan,inspektorat investigasi kementerian perhubungan,1,0.5310665369033813
1804,"Bukan instansi BUMN, Kementerian, Pemerintah",takmir masjid asy syuro karet setiabudi,0,0.538825511932373
1810,pt perusahaan perdagangan indonesia,perusahaan swasta perhotelan,0,0.9945911169052124
1823,indah karya,puri rafika indah sejahtera,0,0.9934012293815612
1829,pemerintah provinsi daerah khusus ibukota jakarta,rs jiwa daerah atma husada mahakam,0,0.9953882694244384
1866,pt bgr,pt integra,1,0.9645739197731018
2222,pemkab sleman,bupati sleman,1,0.9981719255447388
2251,pt bgr,pt neurosensum technology international,1,0.7359948754310608
2607,"Bukan instansi BUMN, Kementerian, Pemerintah",delegasi dari bangladesh,0,0.6890338659286499
2641,kantor pegadaian kanwil viii jakarta,kantor pegadaian kanwil viii jakarta,1,0.9972368478775024
2677,kementerian transmigrasi,kementerian perhubungan,0,0.9979230761528016
3065,pemerintah kota salatiga,pemerintah kota salatiga,1,0.9988792538642884
3606,"Bukan instansi BUMN, Kementerian, Pemerintah",wp,0,0.5471567511558533
3612,pemkot samarinda,marketing mercure hotel samarinda,1,0.8718647956848145
3619,inspektorat jenderal tni,inspektorat jenderal mabes tni,1,0.9980828762054444
3623,"Bukan instansi BUMN, Kementerian, Pemerintah",ketua kadin solo sekaligus dirut indria grup,1,0.6689494848251343
3624,"Bukan instansi BUMN, Kementerian, Pemerintah",sanggar agro,0,0.9511339664459229
3631,pt industri sandang,kamar dagang industri,0,0.993324100971222
3690,pt bgr,pt bank syariah indonesia tbk kcp tangerang graha raya,1,0.9887789487838744
4393,pemerintah kabupaten muaro jambi,bank mandiri jambi gatot subroto,0,0.9936327338218688
4786,pemerintah kabupaten intan jaya,pt panggung jaya indah,0,0.9976992011070251
4805,pemkot semarang,balai besar pom semarang,1,0.949737310409546
4808,pemkab banyuwangi,kejari banyuwangi,1,0.9978454113006592
4811,"Bukan instansi BUMN, Kementerian, Pemerintah",szenou auzore forestry,1,0.7551030516624451
4812,"Bukan instansi BUMN, Kementerian, Pemerintah",spbu transporti,0,0.915483295917511
5648,pemerintah kabupaten indramayu,pemerintah kabupaten indramayu,1,0.9986298084259032
6013,kementerian desa,gampong desa,0,0.9963713884353638
6156,pt smf,pt intiland,1,0.9880401492118835
6771,pt energy management indonesia,pt pjb,1,0.9984725117683412
6780,"Bukan instansi BUMN, Kementerian, Pemerintah",cv alpha romeo bangkit,1,0.8583629131317139
6782,bni kantor wilayah 12,ll dikti wilayah vii,1,0.7661113142967224
6990,pemerintah kabupaten badung,pemerintah desa margajaya,0,0.9994812607765198
7682,pt smf,pt astra sedaya finance cabang bandung,1,0.9952734112739564
7967,pemkot banjarmasin,radar banjarmasin,1,0.92367422580719
8094,pemerintah kabupaten minahasa selatan,dinas pemuda dan olahraga kalimantan selatan,0,0.9992146492004396
8679,pt reasuransi indonesia utama,pt mess indonesia utama,1,0.9759450554847716
8682,pemkab lamongan,uvinersitas muhammadiyah lamongan,1,0.9573962092399596
9558,pemkot palangka raya,pemerintah kota palangka raya,1,0.9986716508865356
9598,pt bgr,pt petrosea,1,0.6893225312232971
10377,pemerintah kabupaten berau,pemerintah kabupaten berau,1,0.9990750551223756
11304,lpsk ri,kementerian hukum dan ham ri kantor wilayah riau,1,0.899454653263092
11338,"Bukan instansi BUMN, Kementerian, Pemerintah",planet biru advertising,0,0.7640761137008667
11345,pemerintah kabupaten merangin,kepolisian resor merangin,0,0.997310996055603
11945,pt rni,pt rajawali nusantara indonesia rni,1,0.9984976053237916
11952,kementerian luar negeri,sma negeri 1 sragi,0,0.9946314096450806
11958,pemkab sumenep,smpn 2 sumenep,1,0.978665053844452
12104,pemerintah kabupaten blitar,biro pemerintahan kabupaten karanganyar,0,0.999319314956665
12454,pt bgr,pt mnc sekuritas,1,0.9883880019187928
12835,rcm51 btn makassar,kantor kesyahbandaran utama makassar,1,0.5387414693832397
13505,bank nasional indonesia bni 46,pt bank negara indonesia bni 46 cabang pangkalan bun,1,0.9920722842216492
13695,pt smf,pt dedy jaya lambang perkasa,1,0.5886492133140564
14159,pemerintah kabupaten karangasem,pemerintah desa morosunggingan,0,0.9992477893829346
14709,skk migas,skk migas perwakilan jawa timur,1,0.9625325798988342
14924,pemkot bandung,sekretariat daerah setda kota bandung,1,0.9901947379112244
14935,"Bukan instansi BUMN, Kementerian, Pemerintah",cv agro mega arwana,0,0.8379290103912354
15320,pemerintah kota balikpapan,pt jasamarga balikpapan samarinda,0,0.9974573254585266
15328,"Bukan instansi BUMN, Kementerian, Pemerintah",sasha collection,1,0.9092408418655396
16217,pemerintah kabupaten mojokerto,pemerintah kabupaten mojokerto,1,0.999025583267212
16531,indonesia financial group ifg,jatiwangi property group,0,0.96484375
16559,pt bgr,pt bank central asia tbk corporate banking group,1,0.9492125511169434
17010,pt bgr,pt ume sembada,1,0.9910728335380554
17366,nasabah bni,nasabah,1,0.5354545712471008
17372,komisi aparatur sipil negara ri,komisi aparatur sipil negara,1,0.998155415058136
17433,pt reasuransi indonesia utama,snepac multindo utama,1,0.6930612325668335
17531,pupuk indonesia,universitas indonesia,0,0.997123658657074
17650,kementerian energi dan sumber daya mineral,kementerian energi dan sumber daya mineral,1,0.9980735778808594
18584,pemerintah kota batu,pemerintah kota batu,1,0.9984630346298218
18665,kemenhub ri,staf ahli dpr ri,1,0.9961167573928832
18745,perum percetakan uang republik indonesia peruri,perum percetakan uang republik indonesia peruri,1,0.9983776807785034
18980,pemerintah kabupaten sidoarjo,balai desa ganggang panjang tanggulangin sidoarjo,0,0.9972846508026124
19378,pt bank bri persero cabang ujung batu,pt bank bri persero cabang ujung batu,1,0.9983944296836852
19612,bpjs ketenagakerjaan,bpjs ketenagakerjaan,1,0.9982689619064332
19755,pt smf,pt corteva agriscience indonesia,1,0.7934046387672424
190,"Bukan instansi BUMN, Kementerian, Pemerintah",polsek tembelang,0,0.976732075214386
191,indonesia financial group ifg,mnc group,1,0.9925218224525452
311,pemkot tebing tinggi,bkd kota tebing tinggi,1,0.9969417452812196
320,angkasa ii,puskesmas keling ii,0,0.9940969944000244
573,pt shs,pt universal gear vishing solutions,1,0.9777291417121888
758,pt indra karya,pt meranti karya mandiri,0,0.9977194666862488
1172,btn pluit,btn pluit,1,0.9988848567008972
1181,perusahaan perdagangan indonesia,perusahaan asuransi,0,0.9949166774749756
1601,pt pegadaian persero,pt pegadaian,1,0.9983891248703004
1643,pt danareksa,pt quantum analytics teknikatama,0,0.994530975818634
2010,pt bgr,pt bahana cipta internusa,1,0.6197832822799683
2785,pt kawasan industri makassar,pt kawasan industri makassar kima persero,1,0.9722660183906556
2946,pemerintah kabupaten tulang bawang,kelompok petani bawang samili,0,0.9959657192230223
3049,pemkab muaro jambi,pemkot jambi,1,0.9985882639884948
3057,pemerintah kabupaten klaten,lab prodia klaten,0,0.997484803199768
3086,pemkab pesisir selatan,dinas pp kab pesisir selatan,1,0.9738008975982666
3151,pt bgr,pt tampan family corp,1,0.9854534268379213
3507,"Bukan instansi BUMN, Kementerian, Pemerintah",tamu undangan pernikahan,0,0.6584321856498718
3508,"Bukan instansi BUMN, Kementerian, Pemerintah",direktorat rehsos lanjut usia,0,0.8988127708435059
3509,"Bukan instansi BUMN, Kementerian, Pemerintah",universitas tarumanegara,0,0.9897418022155762
3579,kementerian desa,bea dan cukai kementerian keuangan,0,0.9969707727432252
3904,pt telkom,pt petrokopindo cipta selaras,0,0.9973601698875428
4026,"Bukan instansi BUMN, Kementerian, Pemerintah",gramedia,1,0.5673227310180664
4414,rajawali nusindo,pt rajawali nusindo,1,0.9990856647491456
4420,kejaksaaan tinggi provinsi jawa tengah,kejaksaan tinggi provinsi jawa tengah,1,0.9897087216377258
4551,pemerintah kota pematang siantar,desa pematang jaya,0,0.9987601041793824
4720,pt dkb,pt swamedika,1,0.9585453271865844
4971,pt bgr,pt graha sativa indonesia,1,0.7810131907463074
5520,"Bukan instansi BUMN, Kementerian, Pemerintah",tamu undangan,0,0.6221142411231995
5522,pt bank mandiri,cv mandiri sejahtera,0,0.9953022003173828
5538,pemerintah kabupaten jombang,klinik mata rs nu jombang dan rs pelengkap,0,0.9914392232894896
5740,pt smf,pt omron manufacturing of indonesia bekasi,1,0.954425811767578
6191,kemenko perekonomian,biro perekonomian provinsi jawa barat,1,0.9811578392982484
6351,pemkot padang panjang,pelaku ekraf desa pasir panjang,1,0.5444090962409973
6353,"Bukan instansi BUMN, Kementerian, Pemerintah",gramedia gajah mada,1,0.8496807217597961
6354,"Bukan instansi BUMN, Kementerian, Pemerintah",candigolf,1,0.6154191493988037
7553,pemerintah sampang,pemerintah kabupaten sampang,1,0.9987063407897948
7650,pt permodalan nasional madani,pt ame,1,0.9986681938171388
7937,"Bukan instansi BUMN, Kementerian, Pemerintah",hasta mitra baruna,0,0.6204362511634827
7938,dpd,dpd rei kalimantan selatan,1,0.9058462977409364
8036,pt bgr,pt softwareone indonesia,1,0.9086138010025024
8585,"Bukan instansi BUMN, Kementerian, Pemerintah",kedubes rrt,1,0.968880832195282
8594,pemerintah kabupaten penajam paser,kecamatan bareng kabupaten jombang,0,0.9992700219154358
9031,"Bukan instansi BUMN, Kementerian, Pemerintah",tamu undangan terlampir,0,0.5481778383255005
9334,pt indra karya persero,sales pt mahkota nusantara,0,0.9975111484527588
9547,kementerian pekerjaan umum dan perumahan rakyat pupr,kepala bppw jambi ditjen cipta karya kementerian pupr,1,0.991588294506073
10760,pemkab banyumas,pemerintah kabupaten banyumas,1,0.9986829161643982
11145,pt sarana multi infrastruktur,pt sarana multi infrastruktur persero pt smi,1,0.9985617995262146
11307,pemkab ogan komering ilir,dpppa ogan komering ilir,1,0.9027027487754822
11319,"Bukan instansi BUMN, Kementerian, Pemerintah",walikota,0,0.9229171276092528
11460,pt smf,pt cheong song,1,0.9794379472732544
11702,"Bukan instansi BUMN, Kementerian, Pemerintah",informa,0,0.5852892398834229
11703,"Bukan instansi BUMN, Kementerian, Pemerintah",ekspedisi sinar aji cepat bhayangkara,0,0.5974371433258057
11838,pemerintah kabupaten sumba barat daya,dinas pengendalian penduduk dan keluarga berencana kab muna barat,0,0.998403012752533
12155,pt jakarta industrial estate pulogadung,pt hanim setia cemerlang,1,0.9150681495666504
12253,pt bgr,pt formulatrix,1,0.9811299443244934
12609,inspektorat jenderal tni,direktorat jenderal pajak,0,0.991657555103302
12612,tentara nasional indonesia tni,danyon tni,1,0.9259783029556274
12613,nasabah bank mandiri pemilik toko parfum,toko mutiara herbal,0,0.9683167934417723
12617,bank bni cabang maros,bank jabar sumedang,1,0.941669464111328
12786,pemkot tegal,dprd kota tegal,1,0.9903692603111268
12815,pt bgr,pt intermedia,1,0.9505228996276855
13174,pt energy management indonesia,building management nifarro,1,0.7838079929351807
13213,kementerian ketenagakerjaan,kementerian ketenagakerjaan,1,0.9835224151611328
14109,pemerintah jawa barat,pemerintah provinsi jawa barat,1,0.999020218849182
15350,pemerintah kabupaten rembang,pemerintah kabupaten rembang,1,0.9987326264381408
15607,pemerintah provinsi dki jakarta,pemerintah provinsi dki jakarta,1,0.9989765882492064
16196,"Bukan instansi BUMN, Kementerian, Pemerintah",laboratorium prodia,0,0.7066301107406616
16197,"Bukan instansi BUMN, Kementerian, Pemerintah",umot herbal sinar bambu kuning,1,0.7905659079551697
16198,"Bukan instansi BUMN, Kementerian, Pemerintah",kecamatan ngraho,0,0.9887499809265136
16221,pt barata,pt tanjungraya intiwira,0,0.997119665145874
17779,pemerintah bangkalan,pemerintah kabupaten bangkalan,1,0.9990192651748656
17781,"Bukan instansi BUMN, Kementerian, Pemerintah",tidak tau,1,0.7675106525421143
17809,pt bgr,direktur pt bukit asam tbk,1,0.6218926310539246
18285,pemerintah kabupaten grobogan,dinas pendidikan kabupaten serdang bedagai,0,0.9993485808372498
18661,pt bgr,pt bhumi phala perkasa,1,0.8060685396194458
19017,"Bukan instansi BUMN, Kementerian, Pemerintah",ganesha operation,0,0.6509508490562439
19452,pt bri cabang bojonegoro dan pt bri cabang nganjuk,pt bri cabang bojonegoro dan pt bri cabang nganjuk,1,0.9974600672721864
19971,nasabah bank mandiri,pt taspen pt bank mandiri banggar dpr pt bank syariah indonesia,1,0.7297804355621338
208,kementerian perencanaan pembangunan nasional ppn badan perencanaan pembangunan nasional bappenas,badan,1,0.7981403470039368
397,pt dkb,pt aneka tambang persero tbk,1,0.8393862843513489
772,bpkp,bpkp,1,0.9958743453025818
801,pt bgr,pt dinamika sejahtera mandiri,1,0.85752272605896
1172,"Bukan instansi BUMN, Kementerian, Pemerintah",pns,0,0.8565492033958435
1173,"Bukan instansi BUMN, Kementerian, Pemerintah",polda,0,0.8372529149055481
1617,pemkab pringsewu,inspektorat kabupaten pringsewu,1,0.9936884045600892
2001,pemkab aceh barat daya,kuasa wajib pajak atas nama pt tri daya kreasi,0,0.9945631623268129
2010,kacab bri samarinda 1,asn kepala smpn 1 biau,0,0.7256959676742554
2011,kementerian desa,bendahara desa,0,0.9966524243354796
2017,pemerintah provinsi di yogyakarta,rumah sakit swasta di solo,0,0.9863344430923462
2158,pt smf,pt computa,1,0.9052808880805968
2501,bnsp republik indonesia,isei ikatan sarjana ekonomi indonesia caban jakarta,1,0.987500548362732
2618,pt pp,pp perbasi,1,0.9897404909133912
2647,pt bgr,pt bank pembangunan daerah kalimantan selatan,1,0.9022827744483948
3156,pemerintah kabupaten intan jaya,cv dini jaya,0,0.9984582662582396
3159,pemkab bondowoso,universitas bondowoso,1,0.8194037079811096
3188,pt bgr,pt muhibah abadi,1,0.991440773010254
3860,pt kliring berjangka indonesia persero,pt anugerah lautan perkasa pt anugerah djam sawit,0,0.9983843564987184
3926,"Bukan instansi BUMN, Kementerian, Pemerintah",yayasan putra putri cemeralng,0,0.9812777638435364
3951,bank rakyat indonesia cabang sintang,bank woori saudara cabang surapati core,0,0.97472882270813
4143,pt smf,pt bpr kerta raharja gemilang,1,0.901835322380066
4464,pt kiw,pt mrt jakarta,1,0.951252281665802
5187,pemerintah kabupaten tanjung jabung timur,pt tanjung krida perkasa,0,0.9973142743110656
5190,debitur bni,debitur,0,0.532099187374115
5191,lembaga kebijakan pengadaan barang jasa pemerintah,mitra pengandaan barang,0,0.9876115918159484
5193,"Bukan instansi BUMN, Kementerian, Pemerintah",pakis hasanah smart living,0,0.7829099297523499
5194,kementerian desa,desa karangkamulyan,0,0.9971283078193665
5208,pemerintah kota batam,catering resto semeru batam,0,0.9972800016403198
5212,nasabah bank mandiri pemilik toko parfum,nasabah pemilik toko,1,0.9474881291389464
5286,pt kiw,pt sembilan bintang,1,0.859135627746582
5598,pt hotel indonesia natour,hotel griya persada bandungan,0,0.9655178189277648
5607,bkkbn provinsi sulawesi utara,bkkbn provinsi sulawesi utara,1,0.9984301924705504
5762,pemerintah kabupaten lampung selatan,bpsdm lampung,0,0.9975962042808532
5768,"Bukan instansi BUMN, Kementerian, Pemerintah",tim catering,0,0.7477257251739502
5771,kepolisian negara republik indonesia,kepolisian,1,0.7714359164237976
5790,pemkot surabaya,balai besar pom di surabaya,1,0.9914472103118896
5870,pt kiw,pt nusantara compnet integrator,1,0.7529845237731934
6393,pt telkom indonesia,pt griya mapan alami,0,0.9964150190353394
6624,bgr indonesia,huawei innovation center indonesia,1,0.9532764554023744
7971,pemkab deli serdang,pemerintah kabupaten deli serdang,1,0.9992398023605348
8063,badan pertanahan nasional,kantor wilayah badan pertanahan nasional provinsi jawa tengah,1,0.816023588180542
8263,bank bri pematang siantar,bank bri pematang siantar,1,0.9987963438034058
8333,"Bukan instansi BUMN, Kementerian, Pemerintah",japfa,1,0.9163727164268494
8627,pt danareksa persero,tax function department staff pt bga,1,0.9953691363334656
8865,badan pengawasan keuangan dan pembangunan bpkp,badan pengawasan keuangan dan pembangunan bpkp,1,0.9980915188789368
8870,mahkamah agung ma,kades guru agung kec suka merindu,0,0.9852633476257324
8885,pt boma bisma indra persero cabang jakarta,smk rpi jakarta,1,0.7696505784988403
8895,kementerian tenaga kerja,mitra kerja,0,0.9942264556884766
8917,pemprov jawa tengah,biro logistik polda jawa tengah,1,0.9906617999076844
9021,indonesia asahan aluminium,persatuan ahli farmasi indonesia,0,0.9972609281539916
9201,pemerintah kabupaten halmahera timur,pjs kepala desa kepala siring kec kikim timur,0,0.9975892305374146
9289,pt pelayaran nasional indonesia,pengurus pusat perkumpulan filatelis indonesia,0,0.9914970993995668
9546,pemerintah kabupaten maluku tenggara barat,kantor perwakilan skk migas jawa bali madura dan nusa tenggara,0,0.994449257850647
9552,"Bukan instansi BUMN, Kementerian, Pemerintah",cv lebok 023734849805000,1,0.9418913722038268
9553,pemkab pati,luwes pati,1,0.8862976431846619
9582,pt bgr,staff operasional pt berkah berjaya energi indonesia,1,0.8800176382064819
10525,pemerintah kabupaten indragiri hulu,dinas kearsipan dan perpustakaan kabupaten pelalawan,0,0.9993129968643188
10676,pt bgr,pt hasil melimpah,1,0.8324320316314697
11189,pt dkb,komisaris pt cassadna rudi atip,1,0.955306887626648
11432,pemerintah kabupaten puncak jaya,sarana jaya properindo,0,0.9983410835266112
12252,pemerintah kota balikpapan,pemerintah kota balikpapan,1,0.9989787340164183
12309,"Bukan instansi BUMN, Kementerian, Pemerintah",bkpsdm,1,0.9914053678512572
12310,"Bukan instansi BUMN, Kementerian, Pemerintah",kecamatan rubaru,0,0.9892287254333496
12353,dewan perwakilan rakyat daerah,industri karak bolon daerah colomadu,0,0.992103397846222
12363,"Bukan instansi BUMN, Kementerian, Pemerintah",notaris peni inggriani sm,1,0.5906150341033936
12769,pt bio farma bandung,pt bio farma bandung,1,0.9986585378646852
13975,pemerintah kabupaten pringsewu,pemerintah kabupaten pringsewu,1,0.9990069270133972
13979,kantor berita nasional,kantor notaris,0,0.9931656718254088
14068,pt kiw,pt ligno,1,0.9773247241973876
14394,pt industri sandang,ptkrakatau tirta industri,0,0.993347704410553
14429,pemkot pagar alam,walikota pagar alam,1,0.9991162419319152
14434,komisi penyiaran indonesia daerah,inspektorat daerah,1,0.6907889246940613
14840,asuransi jasindo,pt asuransi jasindo,1,0.9985311031341552
14849,perusahaan gas negara,perusahaan sawit,0,0.9956161975860596
14864,pemkab muara enim,camat muara payang an forum kades muara payang,1,0.9568973183631896
14938,bp2mi jawa barat,anggota dprd provinsi jawa barat,1,0.9664783477783204
15026,kementerian sekretariat negara,sekretariat inspektorat,0,0.9968518614768982
15029,"Bukan instansi BUMN, Kementerian, Pemerintah",wali murid,0,0.9617213606834412
15030,bank mandiri,mandiri investama sejati,0,0.9916180968284608
15438,pt sarana multigriya finansial persero,pt marga sarana jabar,0,0.9969475865364076
15784,pt sarana multi infrastruktur persero pt smi,pt js corp,1,0.996328055858612
15834,perum perhutani divisi regional jawa barat dan banten,ketua gekraf dan umkm,1,0.9236692190170288
15955,pt kiw,pt bank pembangunan daerah sumatera utara,1,0.8780407309532166
16414,"Bukan instansi BUMN, Kementerian, Pemerintah",apotek varia,0,0.8838550448417664
16436,lpsk ri,mantan wakil presiden ri,1,0.9926543235778807
16443,"Bukan instansi BUMN, Kementerian, Pemerintah",holland bakery,0,0.8657544255256653
16444,"Bukan instansi BUMN, Kementerian, Pemerintah",muamlat institute,1,0.935474157333374
16445,"Bukan instansi BUMN, Kementerian, Pemerintah",poongsan,1,0.8400000929832458
16448,kementerian desa pembangunan daerah tertinggal dan transmigrasi,mantan penanggungjawab kepala desa ranon,0,0.9801677465438844
16450,kemenpora ri,kemenpora,1,0.9989983439445496
17648,pemerintahan belitung,pemerintah kabupaten belitung,1,0.9986162185668944
17659,"Bukan instansi BUMN, Kementerian, Pemerintah",huawei,0,0.7610721588134766
17968,pemerintah kabupaten fak fak,desa lakawali pantai kecamatan malili kabupaten luwu timur,0,0.9992793202400208
18161,pemprov kalteng,reskrim kalteng,1,0.9957054257392884
18163,isn industri sandang nusantara  vendor garment,purchasing officer vendor,0,0.8416240215301514
19363,pemkot magelang,pemerintah kabupaten magelang,1,0.9984101057052612
19371,perum produksi film negara pfn,tim fsm film sunday movie,1,0.9925312399864196
19766,pt pegadaian probolinggo,pt pegadaian probolinggo,1,0.998551070690155
62,pt dana tabungan dan asuransi pegawai negeri   taspen persero,pt usda seroja jaya,1,0.6689141392707825
303,pt smf,pt qualis indonesia,1,0.9750837087631226
738,tni angkatan udara,tni angkatan udara,1,0.9984003901481628
1212,pemerintah kabupaten way kanan,pemerintah desa karangkamulyan,0,0.9993740916252136
1509,"Bukan instansi BUMN, Kementerian, Pemerintah",dpp perbarindo,1,0.9810160994529724
1510,"Bukan instansi BUMN, Kementerian, Pemerintah",erha fashion,1,0.928816258907318
1511,pemkab grobogan,pkk grobogan,1,0.9982271790504456
1515,pemkot lhokseumawe,kpp pratama lhokseumawe,1,0.7530725002288818
1961,pemkot semarang,dispermasdes kabupaten semarang,1,0.9839322566986084
1973,pemerintah kota tanjung pinang,direktur tanjung harapan sentra nusa,0,0.9977853298187256
2044,kementerian lingkungan hidup dan kehutanan,kementerian lingkungan hidup dan kehutanan,1,0.9971286654472352
2140,pt bgr,pt anargya aset management,1,0.7506314516067505
2503,"Bukan instansi BUMN, Kementerian, Pemerintah",awadee lpdp,1,0.9239388704299928
2928,pt bgr logistik indonesia,pt zte indonesia,1,0.878497838973999
3215,indonesia re,grup mining industri indonesia mind id,1,0.78753662109375
3754,pemkab tanggamus,bkpsdm kabupaten tanggamus,1,0.9972842931747437
3759,pembinaan usaha indonesia,pelaku usaha umkm teh senduru,0,0.9748036861419678
3846,pt pegadaian,pt pegadaian persero,1,0.9986016154289246
4287,pemerintah kabupaten aceh besar,kedutaan besar australia,0,0.9981800317764282
4406,pemkot salatiga,bumd pdam kota salatiga,1,0.6268196702003479
4427,pemerintah kota denpasar,universitas hindu negeri i gusti bagus sugriwa denpasar,0,0.985561192035675
4443,pt bank bri persero cabang ujung batu,bank bpd diy,1,0.9887661337852478
4501,pt bgr,pt combina costraco,1,0.9421446323394777
4864,pemerintah kab kepulauan seribu,warga di desa malasari kecamatan cimaung kab bandung,0,0.99686461687088
4881,pt bina karya indonesia,rs bina sehat,0,0.9950903654098512
4890,pemerintah gunung kidul,pjs kepala desa penantian kecamatan pagar gunung,0,0.9982910752296448
5051,pt dkb,pt thorcon power indonesia,1,0.993381142616272
5698,pt bank mandiri cikampek,pt bank mandiri persero tbk,1,0.996295154094696
6134,pt kiw,pt berkah serayu dinata,1,0.8158286809921265
6826,jamkrindo,pt jamkrindo kanwil viii banjarmasin,1,0.990960419178009
6909,pt kiw,pt berkah integra gemilang sejati,1,0.9437180757522584
7661,pemkab demak,uppd kabupaten demak,1,0.9355730414390564
8025,pemerintah kabupaten jeneponto,kantor pertanahan kabupaten temanggung,0,0.9989182949066162
8153,pemerintah kota jakarta timur,universitas muhamadiyah jakarta,0,0.9969653487205504
8274,pemkot palembang,bappeda litbang kota palembang,1,0.9935626983642578
8730,pemerintah kabupaten lanny jaya,pt haji muhammad taher dan pt sinar jaya bersaudara,0,0.997323215007782
8732,"Bukan instansi BUMN, Kementerian, Pemerintah",busana apparel,1,0.7496560215950012
8735,pt reasuransi indonesia utama,cv aspira utama,1,0.5359916687011719
8878,pt smf,pt chikal prima rasa,1,0.651354968547821
9146,pt bgr,pt indocev,1,0.988011598587036
9827,pt penerbitan dan percetakan balai pustaka persero,pt saba transindo,1,0.9964120984077454
10048,pemerintah kabupaten demak,dinas komunikasi informatika dan statistik kabupaten bandung,0,0.9992116689682008
10432,pt bgr,tim kurator pt langgam inti hibrindo dalam pailit,1,0.7947056889533997
10792,isn industri sandang nusantara  vendor garment,vendor namun tidak mengetahui namanya,0,0.8828477263450623
10811,bank bri cabang blitar,bank neo commerce,1,0.7316709756851196
10856,pemkot bengkulu,balai pom bengkulu,1,0.9339566230773926
10884,bank bri cabang palopo,bank sumsel babel,1,0.5275323390960693
10915,"Bukan instansi BUMN, Kementerian, Pemerintah",tidak diketrahui,1,0.7204184532165527
11016,bnsp republik indonesia,gereja kristen indonesia,1,0.960871696472168
11202,pemerintah jawa timur,pemerintah provinsi jawa timur,1,0.9990659356117249
11995,"Bukan instansi BUMN, Kementerian, Pemerintah",unpad,0,0.5633533000946045
12004,indonesia financial group ifg,pura group kudus,1,0.7486046552658081
12269,pt telkom,pt anomali lumbung artha,0,0.9970409274101256
12391,"Bukan instansi BUMN, Kementerian, Pemerintah",notaris muhammad rusdy,0,0.6504151225090027
12392,pt dana tabungan dan asuransi pegawai negeri   taspen,pegawai kpp badora,0,0.9785153865814208
13592,pemkab sinjai,pemerintah kabupaten sinjai,1,0.998890459537506
13640,pt emi,pt teknonologi merlin sejahtera uku,1,0.5287455320358276
14116,pt smf,pt cort,1,0.99442458152771
14360,pemkot jakarta selatan,panitera pn jakarta selatan,1,0.9953345656394958
14441,"Bukan instansi BUMN, Kementerian, Pemerintah",atase polisi filifina,0,0.7674590349197388
14452,dewan perwakilan rakyat daerah dprd,sekretaris dewan pengawas bpjstk,0,0.9907512068748474
